serviceId,censusCode,censusMinPercentage,censusMinPopulation,censusTotalPopulation,cmaCensusName,countryId,csdCensusName,demoTypeId,groupId,groupName,institutionCode,isSelfDesignated,langObligationId,measureDemandEnglish,measureDemandFrench,measureDemandPercentage,officeNumber,phoneAreaCode,phoneCountryCode,phoneNumber,programsInfo,provision,saMinorityPercentage,saMinorityPopulation,saTotalPopulation,telephone,volume,address_en,address_fr,clientele_en,clientele_fr,institutionName_en,institutionName_fr,langObligation_en,langObligation_fr,locality_en,locality_fr,region_en,region_fr,serviceLevel_en,serviceLevel_fr,serviceName_en,serviceName_fr,serviceStatus_en,serviceStatus_fr,serviceType_en,serviceType_fr
96411,,,,,-,,-,,,,IAN,False,1,0.0,0.0,,96411,,,,,5-1-a,,0,0,,-,9700 JASPER AVE NORTHWEST,9700 AV JASPER NORD-OUEST,The general public,Le grand public,Crown-Indigenous Relations and Northern Affairs Canada,Relations Couronne-Autochtones et Affaires du Nord Canada,Bilingual,bilingue,Edmonton,Edmonton,AB,AB,Non-key service,Un service non-clé,Local Office 96411,Bureau local 96411,Active,Actif,A local office or facility,Bureau local
96412,,,,,-,,-,,,,DIS,False,1,0.0,0.0,,96412,360,1,780-5392,,5-1-a,,0,0,360780-5392,-,1783 Hamilton Street,1783 rue Hamilton,The general public,Le grand public,Indigenous Services Canada,Services aux Autochtones Canada ,Bilingual,bilingue,Regina,Régina,SK,SK,Non-key service,Un service non-clé,Local Office 96412,Bureau local 96412,Active,Actif,A local office or facility,Bureau local
96413,,,,,-,,-,,,,DIS,False,1,0.0,0.0,,96413,800,1,263-5592,,5-1-a,,0,0,800263-5592,-,400-320 SAINT-JOSEPH ST E,400-320 RUE SAINT-JOSEPH E,The general public,Le grand public,Indigenous Services Canada,Services aux Autochtones Canada ,Bilingual,bilingue,Quebec,Québec,QC,QC,Non-key service,Un service non-clé,Local Office 96413,Bureau local 96413,Active,Actif,A local office or facility,Bureau local
96414,,,,,-,,-,,,,DIS,False,1,0.0,0.0,,96414,604,1,775-5100,,5-1-a,,0,0,604775-5100,-,501-1138  MELVILLE STREET,501-1138 RUE MELVILLE,The general public,Le grand public,Indigenous Services Canada,Services aux Autochtones Canada ,Bilingual,bilingue,Vancouver,Vancouver,BC,BC,Non-key service,Un service non-clé,Local Office 96414,Bureau local 96414,Active,Actif,A local office or facility,Bureau local
96415,,,,,-,,-,,,,DIS,False,1,0.0,0.0,,96415,416,1,973-5282,,5-1-a,,0,0,416973-5282,-,655 BAY ST SUITE 301,655 RUE BAY BUREAU 301,The general public,Le grand public,Indigenous Services Canada,Services aux Autochtones Canada ,Bilingual,bilingue,Toronto,Toronto,ON,ON,Non-key service,Un service non-clé,Local Office 96415,Bureau local 96415,Active,Actif,A local office or facility,Bureau local
96429,,,,,-,,-,,,,DIS,False,1,0.0,0.0,,96429,,,,,9-d,,0,0,,-,415C-300 MAIN STREET,415C-300 RUE MAIN,The general public,Le grand public,Indigenous Services Canada,Services aux Autochtones Canada ,Bilingual,bilingue,Whitehorse,Whitehorse,YT,YT,Non-key service,Un service non-clé,Local Office 96429,Bureau local 96429,Active,Actif,A local office or facility,Bureau local
96448,,,,,-,,-,,,,DIS,False,2,1405.0,6.0,,96448,306,1,953-8522,,6-1-a,,0,0,306953-8522,-,110-3601 5TH AVE E,110-3601 5TH AV E,An identifiable restricted clientele,Une clientèle restreinte identifiable,Indigenous Services Canada,Services aux Autochtones Canada ,English,anglais,Prince Albert,Prince Albert,SK,SK,Non-key service,Un service non-clé,Identifiable restricted clientele 96448,Clientèle restreinte et identifiable 96448,Active,Actif,An identifiable restricted clientele,Une clientèle restreinte identifiable
96451,,,,,-,,-,,,,PEN,False,1,0.0,0.0,,96451,819,1,564-4235,,5-1-a,,0,0,819564-4235,-,1650 KING ST W,1650 RUE KING O,The general public,Le grand public,Correctional Service Canada,Service correctionnel Canada,Bilingual,bilingue,Sherbrooke,Sherbrooke,QC,QC,Non-key service,Un service non-clé,Local Office 96451,Bureau local 96451,Active,Actif,A local office or facility,Bureau local
96452,,,,,-,,-,,,,DIS,False,1,0.0,0.0,,96452,,,,,11-a-ii,,0,0,,-,-,-,The general public,Le grand public,Indigenous Services Canada,Services aux Autochtones Canada ,Bilingual,bilingue,-,-,"NL, PE, NS, NB, QC, ON, MB, SK, AB, BC, YT, NT, NU","NL, PE, NS, NB, QC, ON, MB, SK, AB, BC, YT, NT, NU",Non-key service,Un service non-clé,Toll Free Phone 96452,Service d'appel interurbain sans frais 96452,Active,Actif,Toll-free long distance telephone service,Service d’appel interurbain sans frais
96453,,,,,-,,-,,,,DIS,False,1,0.0,0.0,,96453,,,,,11-a-ii,,0,0,,-,-,-,The general public,Le grand public,Indigenous Services Canada,Services aux Autochtones Canada ,Bilingual,bilingue,-,-,"NL, PE, NS, NB","NL, PE, NS, NB",Non-key service,Un service non-clé,Toll Free Phone 96453,Service d'appel interurbain sans frais 96453,Active,Actif,Toll-free long distance telephone service,Service d’appel interurbain sans frais
96454,,,,,-,,-,,,,DIS,False,1,0.0,0.0,,96454,,,,,11-a-ii,,0,0,,-,-,-,The general public,Le grand public,Indigenous Services Canada,Services aux Autochtones Canada ,Bilingual,bilingue,-,-,QC,QC,Non-key service,Un service non-clé,Toll Free Phone 96454,Service d'appel interurbain sans frais 96454,Active,Actif,Toll-free long distance telephone service,Service d’appel interurbain sans frais
96455,,,,,-,205.0,-,,,,IDR,False,1,54.0,45.0,,96455,33,221,8200966,,5-3,,0,0,205338200966,-,"BUILDING 2K PLAZA. DES ALMADIES RD, PO BOX 25121 CP10700, DAKAR, SENEGAL","IMMEUBLE 2K PLAZA. ROUTE DES ALMADIES, BP 25121, CP 10700, DAKAR, SENEGAL",The general public,Le grand public,International Development Research Centre,Centre de recherches pour le développement international,Bilingual,bilingue,-,-,Senegal,Sénégal (le),Non-key service,Un service non-clé,Outside Canada 96455 Central and West Africa Regional Office (WARO),À l'étranger 96455,Active,Actif,A local office or facility,Bureau local
96457,,,,,-,,-,,,,FCC,False,1,50.0,50.0,,96457,,,,,6-1-a,,0,0,,-,335 MACLEOD TRAIL SW,335 SENTIER MACLEOD SO,An identifiable restricted clientele,Une clientèle restreinte identifiable,Farm Credit Canada,Financement agricole Canada,Bilingual,bilingue,High River,High River,AB,AB,Non-key service,Un service non-clé,Local Office 96457,Bureau local 96457,Active,Actif,An identifiable restricted clientele,Une clientèle restreinte identifiable
96458,,,,,-,,-,,,,FCC,False,1,0.0,0.0,,96458,387,800,3232,,5-1-h.1,,44275,1608370,3873232,-,123 2ND AVENUE,123 2ND AV,The general public,Le grand public,Farm Credit Canada,Financement agricole Canada,Bilingual,bilingue,Strathmore,Strathmore,AB,AB,Non-key service,Un service non-clé,Local Office 96458,Bureau local 96458,Active,Actif,A local office or facility,Bureau local
96459,,,,,-,,-,,,,FCC,False,1,0.0,0.0,,96459,306,1,446-1700,,5-1-h.1,,1115,70045,306446-1700,-,106 1ST ST EAST,106 1ST ST E,The general public,Le grand public,Farm Credit Canada,Financement agricole Canada,Bilingual,bilingue,Meadow Lake,Meadow Lake,SK,SK,Non-key service,Un service non-clé,Local Office 96459,Bureau local 96459,Active,Actif,A local office or facility,Bureau local
96460,,,,,-,,-,,,,FCC,False,1,0.0,0.0,,96460,800,1,387-3232,,5-1-h.1,,475,23710,800387-3232,-,709 CARLETON STREET,709 RUE CARLETON,The general public,Le grand public,Farm Credit Canada,Financement agricole Canada,Bilingual,bilingue,Moosomin,Moosomin,SK,SK,Non-key service,Un service non-clé,Local Office 96460,Bureau local 96460,Active,Actif,A local office or facility,Bureau local
96461,,,,,-,,-,,,,FCC,False,1,0.0,0.0,,96461,800,1,387-3232,,5-1-h.1,,7805,337360,800387-3232,-,305 SASKATCHEWAN AVE WEST,305 AV SASKATCHEWAN OUEST,The general public,Le grand public,Farm Credit Canada,Financement agricole Canada,Bilingual,bilingue,Outlook,Outlook,SK,SK,Non-key service,Un service non-clé,Local Office 96461,Bureau local 96461,Active,Actif,A local office or facility,Bureau local
96462,,,,,-,,-,,,,FCC,False,1,0.0,0.0,,96462,800,1,387-3232,,5-1-h.1,,1115,70045,800387-3232,-,139 2ND AVE W,139 2ND AV W,The general public,Le grand public,Farm Credit Canada,Financement agricole Canada,Bilingual,bilingue,Unity,Unity,SK,SK,Non-key service,Un service non-clé,Local Office 96462,Bureau local 96462,Active,Actif,A local office or facility,Bureau local
96463,,,,,-,,-,,,,FCC,False,1,0.0,0.0,,96463,523,204,5180,,5-1-h.1,,1945,93915,5235180,-,541 BROADWAY AVENUE,541 AV BROADWAY,The general public,Le grand public,Farm Credit Canada,Financement agricole Canada,Bilingual,bilingue,Killarney,Killarney,MB,MB,Non-key service,Un service non-clé,Local Office 96463,Bureau local 96463,Active,Actif,A local office or facility,Bureau local
96464,,,,,-,,-,,,,FCC,False,1,0.0,0.0,,96464,759,204,2795,,5-1-h.1,,1945,94290,7592795,-,426 STATION ROAD,426 CH STATION,The general public,Le grand public,Farm Credit Canada,Financement agricole Canada,Bilingual,bilingue,Shoal Lake,Shoal Lake,MB,MB,Non-key service,Un service non-clé,Local Office 96464,Bureau local 96464,Active,Actif,A local office or facility,Bureau local
96465,,,,,-,,-,,,,FCC,False,1,0.0,0.0,,96465,514,1,933-3020,,5-1-a,,0,0,514933-3020,-,3800-1250 RENÉ-LÉVESQUE BLVD WEST,3800-1250 BOUL RENÉ-LÉVESQUE OUEST,The general public,Le grand public,Farm Credit Canada,Financement agricole Canada,Bilingual,bilingue,Montreal,Montréal,QC,QC,Non-key service,Un service non-clé,Local Office 96465,Bureau local 96465,Active,Actif,A local office or facility,Bureau local
96466,,,,,-,,-,,,,EXT,False,1,0.0,0.0,,96466,,,,,5-1-a,,0,0,,-,330 ST MARY AVENUE,330 AV ST MARY,The general public,Le grand public,Global Affairs Canada,Affaires mondiales Canada,Bilingual,bilingue,Winnipeg,Winnipeg,MB,MB,Non-key service,Un service non-clé,Local Office 96466,Bureau local 96466,Active,Actif,A local office or facility,Bureau local
96468,,,,,-,,-,,,,NRA,False,1,0.0,0.0,,96468,833,1,8900293,,22,,0,0,8338900293,-,2340 PO BOX STATION D,2340 CP SUCC D,The general public,Le grand public,National Security and Intelligence Review Agency Secretariat,Secrétariat de l’Office de surveillance des activités en matière de sécurité nationale et de renseignement,Bilingual,bilingue,Ottawa,Ottawa,ON,ON,Non-key service,Un service non-clé,National Security and Intelligence Review Agency Secretariat,Secrétariat de l’Office de surveillance des activités en matière de sécurité nationale et de renseignement,Active,Actif,Head Office,Siège social
96469,,,,,-,,-,,,,ICA,False,1,0.0,0.0,,96469,204,1,325-1560,,5-1-h.1,,3210,68310,204325-1560,-,"265 Perry Street, Winkler","265, rue Perry, Winkler",The general public,Le grand public,Canadian Food Inspection Agency,Agence canadienne d'inspection des aliments,Bilingual,bilingue,Winkler,Winkler,MB,MB,Non-key service,Un service non-clé,Local Office 96469,Bureau local 96469,Active,Actif,A local office or facility,Bureau local
96471,,,,,-,,-,,,,ICA,False,2,0.0,0.0,,96471,709,1,640-3778,,5-1-h-i,,20,4385,709640-3778,-,74-76 ROUTE 430-28,74-76 ROUTE 430-28,The general public,Le grand public,Canadian Food Inspection Agency,Agence canadienne d'inspection des aliments,English,anglais,Port Saunders,Port Saunders,NL,NL,Non-key service,Un service non-clé,Local Office 96471,Bureau local 96471,Active,Actif,A local office or facility,Bureau local
96472,,,,,-,,-,,,,ICA,False,1,0.0,0.0,,96472,604,1,404-1946,,5-1-a,,0,0,604404-1946,-,"3001 Wayburne Drive, Burnaby","3001, Promenade Wayburne, Burnaby",The general public,Le grand public,Canadian Food Inspection Agency,Agence canadienne d'inspection des aliments,Bilingual,bilingue,Burnaby,Burnaby,BC,BC,Non-key service,Un service non-clé,Local Office 96472,Bureau local 96472,Active,Actif,A local office or facility,Bureau local
96475,,,,,-,,-,,,,CSD,False,2,0.0,0.0,,96475,800,1,622-6232,,5-1-h-i,,120,1575,800622-6232,-,1017 SECOND AVENUE,"1017, AV SECOND",The general public,Le grand public,Employment and Social Development Canada,Emploi et Développement social Canada,English,anglais,Dawson,Dawson,YT,YT,Key service,Un service-clé,Service Canada Centre - Dawson City (5964),Centre Service Canada - Dawson City (5964),Active,Actif,A local office or facility,Bureau local
96476,,,,,-,,-,,,,CSD,False,1,0.0,0.0,,96476,800,1,622-6232,,9-d,,2565,33000,800622-6232,-,300 MAIN STREET,300 RUE MAIN,The general public,Le grand public,Employment and Social Development Canada,Emploi et Développement social Canada,Bilingual,bilingue,Whitehorse,Whitehorse,YT,YT,Key service,Un service-clé,Service Canada Centre - Whitehorse (5965),Centre Service Canada - Whitehorse (5965),Active,Actif,A local office or facility,Bureau local
96481,,,,,-,,-,,,,FCC,False,1,100.0,0.0,,96481,519,1,542-1940,,5-1-h.1,,3340,116575,519542-1940,-,111 BUSINESS PARK DRIVE,111 PROMENADE BUSINESS PARK,The general public,Le grand public,Farm Credit Canada,Financement agricole Canada,Bilingual,bilingue,Sarnia,Sarnia,ON,ON,Non-key service,Un service non-clé,Local Office 96481,Bureau local 96481,Active,Actif,A local office or facility,Bureau local
96482,,,,,-,,-,,,,CSD,False,1,0.0,0.0,,96482,800,1,622-6232,,5-1-a,,0,0,800622-6232,-,4900 YONGE STREET,4900 RUE YONGE,The general public,Le grand public,Employment and Social Development Canada,Emploi et Développement social Canada,Bilingual,bilingue,Toronto,Toronto,ON,ON,Non-key service,Un service non-clé,Regional Head Office (ON) - North York,Siège social régional (ON) - North York,Active,Actif,A local office or facility,Bureau local
96483,,,,,-,,-,,,,CSD,False,1,0.0,0.0,,96483,800,1,622-6232,,5-1-a,,0,0,800622-6232,-,200 RENÉ-LÉVESQUE BLVD W,200 BOUL RENÉ-LÉVESQUE O,The general public,Le grand public,Employment and Social Development Canada,Emploi et Développement social Canada,Bilingual,bilingue,Montreal,Montréal,QC,QC,Non-key service,Un service non-clé,Regional Head Office (QC) - Montreal,Siège social régional (QC) - Montréal,Active,Actif,A local office or facility,Bureau local
96484,,,,,-,,-,,,,CSD,False,1,0.0,0.0,,96484,800,1,622-6232,,5-1-a,,16210,729570,800622-6232,-,1783 HAMILTON STREET,1783 RUE HAMILTON,The general public,Le grand public,Employment and Social Development Canada,Emploi et Développement social Canada,Bilingual,bilingue,Regina,Régina,SK,SK,Non-key service,Un service non-clé,Regional Head Office (WT) - Regina,Siège social régional (OT) - Regina,Active,Actif,A local office or facility,Bureau local
96487,,,,,-,,-,,,,RCM,False,2,0.0,0.0,,96487,,,,,5-1-h-i,,0,835,,-,20 WOOD AVENUE,20 AV WOOD,The general public,Le grand public,Royal Canadian Mounted Police,Gendarmerie royale du Canada,English,anglais,South Indian Lake,South Indian Lake,MB,MB,Key service,Un service-clé,Local Office 96487,Bureau local 96487,Active,Actif,A local office or facility,Bureau local
96490,,,,,-,,-,,,,GSS,False,1,0.0,0.0,,96490,819,1,994-4835,,22-a,,0,0,819994-4835,-,11 RUE LAURIER,11 RUE LAURIER,The general public,Le grand public,Shared Services Canada,Services partagés Canada,Bilingual,bilingue,Gatineau,Gatineau,QC,QC,Non-key service,Un service non-clé,Local Office 96490,Bureau local 96490,Active,Actif,A local office or facility,Bureau local
96495,,,,,-,,-,,,,RSN,False,1,0.0,0.0,,96495,613,1,6178428,,22,,0,0,6136178428,-,601 BOOTH STREET,601 RUE BOOTH,The general public,Le grand public,Natural Resources Canada,Ressources naturelles Canada,Bilingual,bilingue,Ottawa,Ottawa,ON,ON,Non-key service,Un service non-clé,Local Office 96495,Bureau local 96495,Active,Actif,A local office or facility,Bureau local
96496,,,,,-,,-,,,,AGR,False,1,0.0,0.0,,96496,866,1,367-8506,,5-1-a,,0,0,866367-8506,-,167 LOMBARD AVENUE,167 AV LOMBARD,The general public,Le grand public,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,Bilingual,bilingue,Winnipeg,Winnipeg,MB,MB,Non-key service,Un service non-clé,Local Office 96496,Bureau local 96496,Active,Actif,A local office or facility,Bureau local
96497,,,,,-,,-,,,,AGR,False,1,0.0,0.0,,96497,204,1,983-5533,,5-1-a,,0,0,204983-5533,-,195 DAFOE ROAD,195 CH DAFOE,The general public,Le grand public,Agriculture and Agri-Food Canada,Agriculture et Agroalimentaire Canada,Bilingual,bilingue,Winnipeg,Winnipeg,MB,MB,Non-key service,Un service non-clé,Local Office 96497,Bureau local 96497,Active,Actif,A local office or facility,Bureau local
96525,,,,,-,,-,,,,AVC,False,1,0.0,0.0,,96525,800,1,4508006,,22,,0,0,8004508006,-,P.O. BOX 9900,C.P. 9900,The general public,Le grand public,Veterans Review and Appeal Board,Tribunal des anciens combattants (révision et appel),Bilingual,bilingue,Charlottetown,Charlottetown,PE,PE,Non-key service,Un service non-clé,Veterans Review and Appeal Board,Tribunal des anciens combattants (révision et appel),Active,Actif,Head Office,Siège social
96527,,,,,-,,-,,,,NOR,False,1,0.0,0.0,,96527,877,1,3336673,,22,,0,0,8773336673,-,"19 LISGAR STREET, SUITE 307","19 RUE LISGAR, BUREAU 307",The general public,Le grand public,Federal Economic Development Agency for Northern Ontario,Agence fédérale de développement économique pour le Nord de l’Ontario,Bilingual,bilingue,Sudbury,Sudbury,ON,ON,Non-key service,Un service non-clé,Federal Economic Development Agency for Northern Ontario,Agence fédérale de développement économique pour le Nord de l’Ontario,Active,Actif,Head Office,Siège social
96528,,,,,-,,-,,,,CSW,False,1,0.0,0.0,,96528,,,,,11-a-ii,,0,0,,-,-,-,The general public,Le grand public,Women and Gender Equality Canada,Femmes et Égalité des genres Canada,Bilingual,bilingue,-,-,"BC, NT, YT","BC, NT, YT",Non-key service,Un service non-clé,Vancouver Office,Bureau de Vancouver,Active,Actif,Toll-free long distance telephone service,Service d’appel interurbain sans frais
96542,,,,,-,,-,,,,CHR,False,1,0.0,0.0,,96542,867,1,9837425,,22,,0,0,8679837425,-,1 UVAJUG RD - PO BOX 2150,1 CH UVAJUG - CP 2150,The general public,Le grand public,Polar Knowledge Canada,Savoir polaire Canada,Bilingual,bilingue,Cambridge Bay,Cambridge Bay,NU,NU,Non-key service,Un service non-clé,Canadian High Arctic Research Station,Station canadienne de recherche dans l’Extrême-Arctique,Active,Actif,Head Office,Siège social
96544,,,,,-,,-,,,,CHR,False,1,0.0,0.0,,96544,613,1,943-8605,,22-a,,0,0,613943-8605,-,"170 LAURIER AVE W, 2ND FLOOR, SUITE 200","170 AV LAURIER O, 2E ÉTAGE, BUREAU 200",The general public,Le grand public,Polar Knowledge Canada,Savoir polaire Canada,Bilingual,bilingue,Ottawa,Ottawa,ON,ON,Non-key service,Un service non-clé,Ottawa Office,Bureau d'Ottawa,Active,Actif,A local office or facility,Bureau local
96545,,,,,-,,-,,,,CAQ,False,1,0.0,0.0,,96545,833,1,8547628,,22,,0,0,8338547628,-,"320 ST-JOSEPH BLVD, SUITE 246","320 BOUL ST-JOSEPH, BUREAU 246",The general public,Le grand public,Accessibility Standards Canada,Normes d'accessibilité Canada,Bilingual,bilingue,Gatineau,Gatineau,QC,QC,Non-key service,Un service non-clé,Canadian Accessibility Standards Development Organization,Organisation canadienne d’élaboration de normes d’accessibilité,Active,Actif,Head Office,Siège social
96546,,,,,-,,-,,,,CDI,False,1,0.0,0.0,,96546,406,1,9662221,,22,,0,0,4069662221,-,"161, BAY STREET, SUITE 4540","161 RUE BAY, PIÈCE 4540",The general public,Le grand public,Canada Development Investment Corporation,Corporation de développement des investissements du Canada,Bilingual,bilingue,Toronto,Toronto,ON,ON,Non-key service,Un service non-clé,Canada Development Investment Corporation,La Corporation de développement des investissements du Canada,Active,Actif,Head Office,Siège social
96547,,,,,-,,-,,,,CIB / BIC,False,1,0.0,0.0,,96547,833,1,5515245,,22,,0,0,8335515245,-,150 KING ST WEST,150 RUE KING OUEST,The general public,Le grand public,Canada Infrastructure Bank,Banque de l’infrastructure du Canada,Bilingual,bilingue,Toronto,Toronto,ON,ON,Non-key service,Un service non-clé,Canada Infrastructure Bank,Banque de l’infrastructure du Canada,Active,Actif,Head Office,Siège social
96549,,,,,-,,-,,,,,False,1,0.0,0.0,,96549,613,1,9570700,,22,,0,0,6139570700,-,160 ELGIN STREET,160 RUE ELGIN,The general public,Le grand public,,,Bilingual,bilingue,Ottawa,Ottawa,ON,ON,Non-key service,Un service non-clé,Impact Assessment Agency of Canada,Agence d'évaluation d'impact du Canada,Active,Actif,Head Office,Siège social
96550,,,,,-,,-,,,,OCE,False,1,0.0,0.0,,96550,855,1,7596740,,22,,0,0,8557596740,-,30 VICTORIA STREET,30 RUE VICTORIA,The general public,Le grand public,Commissioner of Canada Election,Commissaire aux élections fédérales,Bilingual,bilingue,Gatineau,Gatineau,QC,QC,Non-key service,Un service non-clé,Commissioner of Canada Election,Commissaire aux élections fédérales,Active,Actif,Head Office,Siège social
96552,,,,,-,,-,,,,ICH,False,1,0.0,0.0,,96552,613,1,4072139,,22,,0,0,6134072139,-,"160 ELGIN STREET, 18TH FLOOR","160 RUE ELGIN, 18E  TAGE",The general public,Le grand public,Invest in Canada Hub,Investir au Canada,Bilingual,bilingue,Ottawa,Ottawa,ON,ON,Non-key service,Un service non-clé,Invest in Canada Hub,Investir au Canada,Active,Actif,Head Office,Siège social
96553,,,,,-,,-,,,,NPA,False,1,0.0,0.0,,96553,613,1,9951150,,22,,0,0,6139951150,-,580 BOOTH STREET,"580, RUE BOOTH ",The general public,Le grand public,Northern Pipeline Agency Canada,Administration du pipe-line du Nord Canada,Bilingual,bilingue,Ottawa,Ottawa,ON,ON,Non-key service,Un service non-clé,Northern Pipeline Agency,Administration du pipe-line du Nord,Active,Actif,Head Office,Siège social
96554,,,,,-,,-,,,,PED,False,1,0.0,0.0,,96554,888,1,3389378,,22,,0,0,8883389378,-,500 - 13401 108 AVE,500 - 13401 108 AVE,The general public,Le grand public,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,Bilingual,bilingue,Surrey,Surrey,BC,BC,Non-key service,Un service non-clé,Pacific Economic Development Agency of Canada,Agence de développement économique du Pacifique Canada,Active,Actif,Head Office,Siège social
96556,,,,,-,,-,,,,WDBA / APWD,False,1,0.0,0.0,,96556,519,1,946-3038,,22,,0,0,519946-3038,-,"100 OUELLETTE AVENUE, SUITE 400","100 AV OUELLETTE, BUREAU 400",The general public,Le grand public,Windsor-Detroit Bridge Authority,Autorité du pont Windsor-Détroit,Bilingual,bilingue,Windsor,Windsor,ON,ON,Non-key service,Un service non-clé,Windsor-Detroit Bridge Authority,Autorité du pont Windsor-Détroit,Active,Actif,Head Office,Siège social
96558,,,,,-,,-,,,,SPI,False,1,0.0,0.0,,96558,613,1,7823095,,22,,0,0,6137823095,-,"135 LAURIER AVENUE, WEST",135 AV LAURIER O,The general public,Le grand public,Public Sector Pension Investment Board,Office d'investissement des regimes de pensions du secteur public,Bilingual,bilingue,Ottawa,Ottawa,ON,ON,Non-key service,Un service non-clé,Public Sector Pension Investment Board,Office d’investissement des régimes de pensions du secteur public,Active,Actif,Head Office,Siège social
96560,,,,,-,,-,,,,PPD,False,1,0.0,0.0,,96560,236,1,456-0020,,5-1-a,,0,0,236456-0020,-,"15300 54A AVE, UNIT 210-203","15300 AV 54A, UNITÉ 210-203",The general public,Le grand public,Public Prosecution Service of Canada,Service des poursuites pénales du Canada,Bilingual,bilingue,Surrey,Surrey,BC,BC,Non-key service,Un service non-clé,Local Office,Bureau local,Active,Actif,A local office or facility,Bureau local
96561,,,,,-,,-,,,,PPD,False,1,0.0,0.0,,96561,999,1,999-9999,,5-1-d.1,,6470,165375,999999-9999,-,221 ARCHIBALD ST NORTH,221 RUE ARCHIBALD NORD,The general public,Le grand public,Public Prosecution Service of Canada,Service des poursuites pénales du Canada,Bilingual,bilingue,Thunder Bay,Thunder Bay,ON,ON,Non-key service,Un service non-clé,Information,Information,Active,Actif,A local office or facility,Bureau local
96562,,,,,-,,-,,,,PED,False,1,0.0,0.0,,96562,888,1,338-9378,,5-1-a,,0,0,888338-9378,-,404 - 1230 GOVERNMENT ST,404 RUE - 1230 GOVERNMENT,The general public,Le grand public,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,Bilingual,bilingue,Victoria,Victoria,BC,BC,Non-key service,Un service non-clé,Victoria Service Location,Bureau local - Victoria,Active,Actif,A local office or facility,Bureau local
96563,,,,,-,,-,,,,PED,False,1,0.0,0.0,,96563,888,1,338-9378,,5-1-h.1,,1645,60670,888338-9378,-,760 ISLAND HWY (LOCATED IN THE COMMUNITY FUTURES STRATHCONA OFFICE),760 ISLAND HWY (SITUÉ DANS LE BUREAU DE LA SOCIÉTÉ D'AIDE AU DÉVELOPPEMENT DES COLLECTIVITÉS DE STRATHCONA),The general public,Le grand public,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,Bilingual,bilingue,Campbell River,Campbell River,BC,BC,Non-key service,Un service non-clé,Campbell River Service Location,Bureau local - Campbell River,Active,Actif,A local office or facility,Bureau local
96564,,,,,-,,-,,,,PED,False,1,0.0,0.0,,96564,888,1,338-9378,,5-1-a,,0,0,888338-9378,-,460 DOYLE AVENUE,460 AV DOYLE,The general public,Le grand public,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,Bilingual,bilingue,Kelowna,Kelowna,BC,BC,Non-key service,Un service non-clé,Kelowna Service Location,Bureau Local - Kelowna,Active,Actif,A local office or facility,Bureau local
96565,,,,,-,,-,,,,PED,False,1,0.0,0.0,,96565,888,1,338-9378,,5-1-h.1,,11535,459490,888338-9378,-,131 - 7 AVE S,131 AV - 7 SUD,The general public,Le grand public,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,Bilingual,bilingue,Cranbrook,Cranbrook,BC,BC,Non-key service,Un service non-clé,Cranbrook Service Location,Bureau local - Cranbrook,Active,Actif,A local office or facility,Bureau local
96566,,,,,-,,-,,,,PED,False,1,,,,96566,888,1,338-9378,,5-1-h.1,,2840,154715,888338-9378,-,177 VICTORIA ST,177 RUE VICTORIA,The general public,Le grand public,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,Bilingual,bilingue,Prince George,Prince George,BC,BC,Non-key service,Un service non-clé,Prince George Service Location,Bureau local - Prince George,Active,Actif,A local office or facility,Bureau local
96567,,,,,-,,-,,,,PED,False,2,0.0,0.0,,96567,888,1,338-9378,,5-1-h-i,,740,41525,888338-9378,-,100 - 9907 99 AVE,100 - 9907 99 AVE,The general public,Le grand public,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,English,anglais,Fort St John,Fort St John,BC,BC,Non-key service,Un service non-clé,Fort St. John Service Location,Bureau local - Fort St. John,Active,Actif,A local office or facility,Bureau local
96568,,,,,-,,-,,,,PED,False,1,0.0,0.0,,96568,888,1,338-9378,,5-1-h.1,,1645,92845,888338-9378,-,100-515 3RD AVE W,100-515 3RD AV O,The general public,Le grand public,Pacific Economic Development Canada,Développement économique Canada pour le Pacifique,Bilingual,bilingue,Prince Rupert,Prince Rupert,BC,BC,Non-key service,Un service non-clé,Prince Rupert Service Location,Bureau local - Prince Rupert,Active,Actif,A local office or facility,Bureau local
96569,,,,,-,,-,,,,WCO,False,1,,,,96569,888,1,338-9378,,5-1-l,,5065,189685,888338-9378,-,940 PRINCESS AVENUE,940 AV PRINCESS,The general public,Le grand public,Prairies Economic Development Canada,Développement économique Canada pour les Prairies,Bilingual,bilingue,Brandon,Brandon,MB,MB,Key service,Un service-clé,Brandon (MB) Service Location,Bureau local - Brandon (MB),Active,Actif,A local office or facility,Bureau local
